user,date,content
"{'username': 'TDorjeArt', 'id': 318140805, 'displayname': '𝕋. 𝔻𝕠𝕣𝕛𝕖', 'description': 'I make weird art. Work in CV surgery \U0001fac0 \U0001fac0 She/Her/Ma’am 💀 instagram.com/tdorjeart 💀', 'rawDescription': 'I make weird art. Work in CV surgery \U0001fac0 \U0001fac0 She/Her/Ma’am 💀 https://t.co/eo7zn5uzQQ 💀', 'descriptionUrls': [{'text': 'instagram.com/tdorjeart', 'url': 'http://instagram.com/tdorjeart', 'tcourl': 'https://t.co/eo7zn5uzQQ', 'indices': (57, 80)}], 'verified': False, 'created': datetime.datetime(2011, 6, 16, 1, 21, 2, tzinfo=datetime.timezone.utc), 'followersCount': 734, 'friendsCount': 495, 'statusesCount': 12592, 'favouritesCount': 22398, 'listedCount': 60, 'mediaCount': 1958, 'location': 'The Earth', 'protected': False, 'linkUrl': 'https://linktr.ee/tdorjeart', 'linkTcourl': 'https://t.co/rOkaOYrhl5', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1449566627444531201/Ba-yfbym_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/318140805/1634438591', 'label': None}",2019,"I’m a vegetarian &amp; I don’t want my food cooked alongside animal products. If I’m concerned about how my food is prepared I ask.

At a fast food restaurant, I would assume that plant-based burgers are cooked with meat products.

IMO, personal diet is the individuals responsibility https://t.co/UNGLmM6k7b"
"{'username': 'DubblBubblDav', 'id': 81416341, 'displayname': 'notUrGrandpa', 'description': 'ENTP🔥♐️ Chaotic Neutral, grayAF, Type 8️⃣, Team Jacob, Pescatarian: He/ Him/ Yung God/ la flame. Life is a sitcom, break the fourth wall.', 'rawDescription': 'ENTP🔥♐️ Chaotic Neutral, grayAF, Type 8️⃣, Team Jacob, Pescatarian: He/ Him/ Yung God/ la flame. Life is a sitcom, break the fourth wall.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 10, 10, 18, 43, 54, tzinfo=datetime.timezone.utc), 'followersCount': 347, 'friendsCount': 347, 'statusesCount': 32522, 'favouritesCount': 18444, 'listedCount': 1, 'mediaCount': 1296, 'location': 'Who knows🤷🏽💁🏽\u200d♂️🙃', 'protected': False, 'linkUrl': 'https://soundcloud.app.goo.gl/4W951Bq6CEXdWQ2d8', 'linkTcourl': 'https://t.co/BAdQo91jwn', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1393566176614178820/OSaHy7tA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/81416341/1621087043', 'label': None}",2019,"Fuck off, move on. Don’t tend to me, let me dwell in this melancholy, pin pricks and pokes feel better than any word you’ve ever spoke, your whole personality? a joke. your candor? mad fake, faker than the plant based meat you shoving in your face"
"{'username': 'dandelion44', 'id': 36423339, 'displayname': 'Carol Rose Burke', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 4, 29, 17, 52, 27, tzinfo=datetime.timezone.utc), 'followersCount': 92, 'friendsCount': 332, 'statusesCount': 2770, 'favouritesCount': 1747, 'listedCount': 3, 'mediaCount': 217, 'location': 'CA to Caribbean to Ohio', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/192661333/Carol_-_w_cat_Zig-Zag_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/36423339/1404936539', 'label': None}",2019,Join me in urging @IHOP to add plant-based meat options to their menu! Email them now: https://t.co/9nl3uSRYaL @MoveTheWorldUS
"{'username': 'Jacfromcle', 'id': 2832625486, 'displayname': 'jackie', 'description': 'ramen stan | BLM // she/her', 'rawDescription': 'ramen stan | BLM // she/her', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 10, 15, 19, 58, 7, tzinfo=datetime.timezone.utc), 'followersCount': 645, 'friendsCount': 500, 'statusesCount': 17840, 'favouritesCount': 57502, 'listedCount': 0, 'mediaCount': 1148, 'location': 'Figuring it out', 'protected': False, 'linkUrl': 'https://linktr.ee/jacfromcle', 'linkTcourl': 'https://t.co/nIn929c5cv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1453030724068642819/X5Hhcnit_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2832625486/1634424604', 'label': None}",2019,I’m not looking forward to having kids right now but I am looking forward to having their friends over and having them fall in love with plant based meat
"{'username': 'draggy69', 'id': 701278456349384706, 'displayname': 'Troy Davis', 'description': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'rawDescription': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 2, 21, 5, 33, 7, tzinfo=datetime.timezone.utc), 'followersCount': 204, 'friendsCount': 343, 'statusesCount': 27168, 'favouritesCount': 4607, 'listedCount': 7, 'mediaCount': 289, 'location': 'Erie, PA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/892386886525779969/dmCLazSj_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019,"@FriendAsking4a @Alan_Watson_ @Veganella_ @hodgehodgkins @DrAseemMalhotra If you seek a healthy diet whole foods is the way to go. No processed foods meat or Vegan based just plain natural whole foods. In plant based form will give you best diet ever to thrive on, save animals to boot win, win."
"{'username': 'agourmetfarmer', 'id': 48472885, 'displayname': 'Jason Persall', 'description': '4th gen farmer,entrepreneur,owner of @PristineGourmet,loves innovation, food and farming and of course his wife\nand two kids #purevirginoils #seedtoharvest', 'rawDescription': '4th gen farmer,entrepreneur,owner of @PristineGourmet,loves innovation, food and farming and of course his wife\nand two kids #purevirginoils #seedtoharvest', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 6, 18, 20, 11, 42, tzinfo=datetime.timezone.utc), 'followersCount': 2052, 'friendsCount': 1414, 'statusesCount': 4339, 'favouritesCount': 13784, 'listedCount': 65, 'mediaCount': 529, 'location': 'Waterford,ON. CA', 'protected': False, 'linkUrl': 'http://www.pristinegourmet.com', 'linkTcourl': 'https://t.co/SNXgXMuHjE', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1367640670840709122/NHjNw1YF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/48472885/1410829866', 'label': None}",2019,"Thank you to the lovely person whom sent me a DM,give me a 'what for'. supporting plant based foods is great opportunity for the CA grains and oilseeds. Believe me..every food co is looking at this. I am a meat lover but I'm also loving the new flavs of plant based foods. #chill https://t.co/0m7qMxSSNC"
"{'username': 'yungcuIture', 'id': 719672199288893440, 'displayname': 'new account lmao', 'description': '@youngcuiture', 'rawDescription': '@youngcuiture', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 4, 11, 23, 43, 17, tzinfo=datetime.timezone.utc), 'followersCount': 856, 'friendsCount': 786, 'statusesCount': 30411, 'favouritesCount': 25548, 'listedCount': 26, 'mediaCount': 6168, 'location': '@youngcuiture', 'protected': False, 'linkUrl': 'https://twitter.com/youngcuiture', 'linkTcourl': 'https://t.co/1GAzN0GECC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1247751440119914496/rDpC_Rln_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/719672199288893440/1586322100', 'label': None}",2019,i don’t get how people think plant based meat tastes gross when they are literally eating the rotting flesh of something dead. fucking weird.
"{'username': 'mcnabbteaching', 'id': 771140725362884608, 'displayname': 'Jess McNabb', 'description': 'Wife, mother, 2nd grade teacher.', 'rawDescription': 'Wife, mother, 2nd grade teacher.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 9, 1, 0, 20, 50, tzinfo=datetime.timezone.utc), 'followersCount': 184, 'friendsCount': 251, 'statusesCount': 471, 'favouritesCount': 1638, 'listedCount': 2, 'mediaCount': 201, 'location': 'Newark, NY', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1267074138126127104/9L0tJ4Hg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/771140725362884608/1564697921', 'label': None}",2019,Here's a little secret. I haven't eaten meat since new year's day 2019.. And I don't miss it one bit. My hubs made this veggie stew tonight and it is so so good.. And healthy! You can do this plant based thing! https://t.co/zKoSiKHHwf
"{'username': 'NanciGuestRDPhD', 'id': 83418271, 'displayname': 'Nanci Guest PhD, RD, CSCS', 'description': 'Research:@UofTmedicine #Toronto🇨🇦 #PlantBased🥗#Nutrition #Genetics🧬 #Athletes🚴\nMe: #SportDietitian S&C🏋️\u200d♀️Coach #AnimalLover🐶🐷🐘 #Vegan🌱#Farmer🐴👩\u200d🌾', 'rawDescription': 'Research:@UofTmedicine #Toronto🇨🇦 #PlantBased🥗#Nutrition #Genetics🧬 #Athletes🚴\nMe: #SportDietitian S&C🏋️\u200d♀️Coach #AnimalLover🐶🐷🐘 #Vegan🌱#Farmer🐴👩\u200d🌾', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 10, 18, 18, 47, 1, tzinfo=datetime.timezone.utc), 'followersCount': 9058, 'friendsCount': 1590, 'statusesCount': 48804, 'favouritesCount': 70707, 'listedCount': 375, 'mediaCount': 3112, 'location': 'Toronto-Collingwood-Vancouver ', 'protected': False, 'linkUrl': 'http://www.NanciGuest.com', 'linkTcourl': 'https://t.co/xvxHzJq29X', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1409927250821238789/MMr7j1fE_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/83418271/1397264067', 'label': None}",2019,"I think 1st mistake of those criticizing #TheGameChangers is thinking we should look to this movie for scientific accuracy or to defend plant-based diets. Defense for eating more plants/less meat is not going to be found in this ‘for public’ movie. 
Evidence exists elsewhere! https://t.co/BICOuCqpsG"
"{'username': 'BlaneBurnett', 'id': 138992735, 'displayname': 'Blane', 'description': 'Masters in Higher Education student 📚\nPhilosophy grad ⚖\nKSU⚡\nArmchair coach for the Cleveland Cavaliers🏀', 'rawDescription': 'Masters in Higher Education student 📚\nPhilosophy grad ⚖\nKSU⚡\nArmchair coach for the Cleveland Cavaliers🏀', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 5, 1, 6, 38, 55, tzinfo=datetime.timezone.utc), 'followersCount': 210, 'friendsCount': 316, 'statusesCount': 19979, 'favouritesCount': 18781, 'listedCount': 3, 'mediaCount': 1281, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1442663263037177862/r_HfzpRr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/138992735/1599333206', 'label': None}",2019,"All of the ""impossible burger"" and plant based ""meat"" commercials have collectively decided a guy with a cowboy hat on is the authority on the matter of if it tastes like meat or not. 🤠🍔"
"{'username': 'fredyayhnic', 'id': 466754136, 'displayname': 'Fredyay אפרים', 'description': 'Hill*Nigga*In*Charge #Pittsburgh #NBHNC #Jewish #TheFamily #המשפחה I was a successful rap/country star in my past life 🔯 #SantaFeNM Former #Veternarian', 'rawDescription': 'Hill*Nigga*In*Charge #Pittsburgh #NBHNC #Jewish #TheFamily #המשפחה I was a successful rap/country star in my past life 🔯 #SantaFeNM Former #Veternarian', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 1, 17, 19, 12, 6, tzinfo=datetime.timezone.utc), 'followersCount': 2197, 'friendsCount': 1937, 'statusesCount': 24719, 'favouritesCount': 22471, 'listedCount': 8, 'mediaCount': 820, 'location': 'Pittsburgh,PA ... Santa Fe, NM', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1095583172199215104/-FRl-Y2E_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/466754136/1550019680', 'label': None}",2019,Tired of all these fast food places makin plant based meat. Nigga we want the real shit. We barely tolerate that processed shit @dunkindonuts @McDonalds @BurgerKing 🤷🏾‍♂️
"{'username': 'lakynaquaria', 'id': 428528782, 'displayname': 'lākyn', 'description': 'photography, pyrography & shredding the gnar \U0001fab5🏂📷🎞🍃', 'rawDescription': 'photography, pyrography & shredding the gnar \U0001fab5🏂📷🎞🍃', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 12, 4, 21, 41, 26, tzinfo=datetime.timezone.utc), 'followersCount': 1327, 'friendsCount': 789, 'statusesCount': 29523, 'favouritesCount': 84871, 'listedCount': 4, 'mediaCount': 2066, 'location': 'wisteria lane ~ she/her', 'protected': False, 'linkUrl': 'https://www.etsy.com/shop/lakynscreations', 'linkTcourl': 'https://t.co/Cov35yt375', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1440739821698179075/FfxZOat5_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/428528782/1622339987', 'label': None}",2019,good morning non meat eaters dunkin’ donuts has plant based sandwiches how did i not know that
"{'username': 'adamweisberg', 'id': 167849562, 'displayname': 'Adam N. Weisberg', 'description': ""Criminal lawyer practising in Toronto and any place a good case takes me. Certified Specialist and Criminal Lawyers' Association Vice President."", 'rawDescription': ""Criminal lawyer practising in Toronto and any place a good case takes me. Certified Specialist and Criminal Lawyers' Association Vice President."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 7, 17, 17, 42, 21, tzinfo=datetime.timezone.utc), 'followersCount': 2455, 'friendsCount': 682, 'statusesCount': 4027, 'favouritesCount': 3721, 'listedCount': 41, 'mediaCount': 178, 'location': 'Toronto', 'protected': False, 'linkUrl': 'https://weisberg.ca', 'linkTcourl': 'https://t.co/T90VL69085', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1323063948921417728/MApSemaR_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/167849562/1601481594', 'label': None}",2019,@ploriggio I think sports trainers/nutritionists all have no idea what is best. Keto; intermittent fasting; small snacks all day; eat lots of meat; go plant-based; lots of carbs; no carbs.... etc. etc.  A moving target  of conflicting advice. Now starve female athletes?
"{'username': 'draggy69', 'id': 701278456349384706, 'displayname': 'Troy Davis', 'description': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'rawDescription': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 2, 21, 5, 33, 7, tzinfo=datetime.timezone.utc), 'followersCount': 204, 'friendsCount': 343, 'statusesCount': 27168, 'favouritesCount': 4607, 'listedCount': 7, 'mediaCount': 289, 'location': 'Erie, PA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/892386886525779969/dmCLazSj_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019,"@VegTruthSeeker @nickmyer @JenCoolio @XRCardiff @ExtinctionR @WelshGovernment @ILovesTheDiff @XRNPT @xrswansearebels @XRBristol @XRCardiffStu @futuregencymru @YouthStrike4Cl4 It is a start, not the answer fully, we must maintain a meat based diet to a degree as a drought emergency fallback plan but with greatly reduced animals, higher prices for meat to slow consumption. Lower costs for plant foods, sway public opinion."
"{'username': 'draggy69', 'id': 701278456349384706, 'displayname': 'Troy Davis', 'description': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'rawDescription': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 2, 21, 5, 33, 7, tzinfo=datetime.timezone.utc), 'followersCount': 204, 'friendsCount': 343, 'statusesCount': 27168, 'favouritesCount': 4607, 'listedCount': 7, 'mediaCount': 289, 'location': 'Erie, PA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/892386886525779969/dmCLazSj_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019,"@argentomaris1 @Patrici04278024 @MailOnline @USATODAY @cnni @SCMPNews @DailyMirror @TheKoreaHerald @koreatimescokr @ABC @BBCWorld @SoiDogPhuket Final point that must be made that when all meat consumption is banned and gone all farm animals will go extinct because we will no longer need them, this locks us in to a 100% plant based diet with no hope of escape when massive droughts ravage the planet."
"{'username': 'WesIsDad', 'id': 261069735, 'displayname': 'Still Dad, But Scary This Time', 'description': 'Ashley’s husband, Cash & Roxie’s dad, loudmouth, pro wrestling lover, New Bomb Turks, all things Bob Mould, trash film, I’m in movies sometimes.', 'rawDescription': 'Ashley’s husband, Cash & Roxie’s dad, loudmouth, pro wrestling lover, New Bomb Turks, all things Bob Mould, trash film, I’m in movies sometimes.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 3, 5, 5, 2, 4, tzinfo=datetime.timezone.utc), 'followersCount': 1114, 'friendsCount': 3456, 'statusesCount': 15994, 'favouritesCount': 24789, 'listedCount': 19, 'mediaCount': 1343, 'location': 'Hell', 'protected': False, 'linkUrl': 'http://www.whydidweevermeet.com', 'linkTcourl': 'https://t.co/zwK1HMLoRO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1136802361341616129/LohYOD-F_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/261069735/1559869779', 'label': None}",2019,"@ViolentMiracle My wife &amp; I are plant based, 2 years now. It started out for health reasons, but quickly you start realize the effects the meat industry is having on the planet."
"{'username': 'LostInStereoLiz', 'id': 35332943, 'displayname': 'Witch but spookier 🎃', 'description': 'She/they || artist/colorist || tarot card reader || graphic design major || $rebelloveliz', 'rawDescription': 'She/they || artist/colorist || tarot card reader || graphic design major || $rebelloveliz', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 4, 25, 22, 51, 10, tzinfo=datetime.timezone.utc), 'followersCount': 2659, 'friendsCount': 3247, 'statusesCount': 363541, 'favouritesCount': 32336, 'listedCount': 75, 'mediaCount': 18570, 'location': 'NJ/PA', 'protected': False, 'linkUrl': 'https://lizraineyart.weebly.com/', 'linkTcourl': 'https://t.co/ukORBeECyZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1257740072184578054/B5lYIfZb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/35332943/1617131170', 'label': None}",2019,"What's another good recipe for plant based meat
I got another one cause I LOVED it but idk what to do with it but taco meat 😂"
"{'username': 'draggy69', 'id': 701278456349384706, 'displayname': 'Troy Davis', 'description': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'rawDescription': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 2, 21, 5, 33, 7, tzinfo=datetime.timezone.utc), 'followersCount': 204, 'friendsCount': 343, 'statusesCount': 27168, 'favouritesCount': 4607, 'listedCount': 7, 'mediaCount': 289, 'location': 'Erie, PA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/892386886525779969/dmCLazSj_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019,"@GMulrine @MaureenStroud @CarnivoreIs @wonderinggnome @gpse7en We are omnivores and can choose both plants and meat, but a plant based diet devoid of processed foods is best diet of all!"
"{'username': 'zenZaPizzeria', 'id': 3098019613, 'displayname': 'zenZaPizzeria', 'description': '14in. thin whwht crusts. You will have a totally different approach to pizza. \nM&T- Closed for private parties\nW&T:12-2 & 5-10\nF:12-2 & 5-10p\nSat 5-11a\nSun 5-8p', 'rawDescription': '14in. thin whwht crusts. You will have a totally different approach to pizza. \nM&T- Closed for private parties\nW&T:12-2 & 5-10\nF:12-2 & 5-10p\nSat 5-11a\nSun 5-8p', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 3, 19, 13, 57, 13, tzinfo=datetime.timezone.utc), 'followersCount': 503, 'friendsCount': 524, 'statusesCount': 1925, 'favouritesCount': 791, 'listedCount': 7, 'mediaCount': 263, 'location': '71 king street, london ontario', 'protected': False, 'linkUrl': 'http://www.zenZaPizzeria.ca', 'linkTcourl': 'https://t.co/OZJlwtjJcZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/942819558792065024/TtQR8zb8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3098019613/1474513850', 'label': None}",2019,"Reuben Pizza.  Vegan or not so vegan.  
.
We are a plant-based restaurant with meat options.  Open Saturday 11-3 &amp; 5-10pm
.
#veganpizza #pizza #plantbased #glutenfree #glutenfreepizza 
71 king street London. @… https://t.co/D8Jh7ap4n2"
"{'username': 'gazzellie', 'id': 2293079713, 'displayname': 'Ellie Pell 🦌📚🤙🏽', 'description': 'I just cried because I’m a boys modified volleyball coach🏐😭🙏🏼', 'rawDescription': 'I just cried because I’m a boys modified volleyball coach🏐😭🙏🏼', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 1, 15, 18, 6, 55, tzinfo=datetime.timezone.utc), 'followersCount': 1156, 'friendsCount': 236, 'statusesCount': 18573, 'favouritesCount': 25084, 'listedCount': 75, 'mediaCount': 1365, 'location': 'Brockport, NY', 'protected': False, 'linkUrl': 'http://www.elliepell.com', 'linkTcourl': 'https://t.co/0D1M9ucBqK', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1263877138496794628/KVv84_07_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2293079713/1632227837', 'label': None}",2019,"Recommitting to more plant based eating. I can be better. I will be better. I don’t like meat, it makes me feel like shit and it’s bad for the planet. Just because it gets throw away (at my job) doesn’t mean I need to eat it. I hate waste, but I respect myself more."
"{'username': 'LostInStereoLiz', 'id': 35332943, 'displayname': 'Witch but spookier 🎃', 'description': 'She/they || artist/colorist || tarot card reader || graphic design major || $rebelloveliz', 'rawDescription': 'She/they || artist/colorist || tarot card reader || graphic design major || $rebelloveliz', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 4, 25, 22, 51, 10, tzinfo=datetime.timezone.utc), 'followersCount': 2659, 'friendsCount': 3247, 'statusesCount': 363541, 'favouritesCount': 32336, 'listedCount': 75, 'mediaCount': 18570, 'location': 'NJ/PA', 'protected': False, 'linkUrl': 'https://lizraineyart.weebly.com/', 'linkTcourl': 'https://t.co/ukORBeECyZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1257740072184578054/B5lYIfZb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/35332943/1617131170', 'label': None}",2019,I just want to do things so I don't trigger my girlfriend as much leave me alone 😭 and also plant based meat is good
"{'username': 'chriswelch68', 'id': 436755301, 'displayname': 'Chris Welch', 'description': 'CEO/co-Founder of ZenoLink, LLC.', 'rawDescription': 'CEO/co-Founder of ZenoLink, LLC.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 12, 14, 14, 47, 54, tzinfo=datetime.timezone.utc), 'followersCount': 1163, 'friendsCount': 1509, 'statusesCount': 17841, 'favouritesCount': 341, 'listedCount': 50, 'mediaCount': 152, 'location': 'Endicott, New York', 'protected': False, 'linkUrl': 'http://zenolink.com', 'linkTcourl': 'http://t.co/X49EDTG6Ha', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/611665549525958656/6dzhLxjU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/436755301/1402144470', 'label': None}",2019,"All about the #greens day tonight.  Super greens pasta tossed with a meatless ‘meat’ sauce and served with chopped kale, Brussels sprouts, broccoli and radicchio. 

Used light life smart ground plant based crumbles,… https://t.co/gj4ZOxo6E7"
