Datetime,Tweet Id,Username,Text
2020-07-31 21:33:31+00:00,1289313266984878080,AfroRoseBlossom,Going plant based just means whenever you have meat you're either gonna love it or hate it. No in between.
2020-07-31 18:20:33+00:00,1289264705010200576,parrisxann,Thinking of being plant based faux meat been grossing me out lately
2020-07-31 16:43:08+00:00,1289240189152276483,jcnes12,Plant based meat implies the existance of meat based plants
2020-07-31 16:26:28+00:00,1289235992805687300,phoboslight,dude i just saw a bunch of tik toks about “curing” vegans by mixing real meat and plant based meat and feeding it to them without their knowledge or consent and honestly i fucking hate anyone who thinks thats funny or ethical
2020-07-31 16:19:04+00:00,1289234132082597890,ar_wise,"I’ve been slowly transitioning to a plant based diet but since I’ve limited my meat consumption I feel so much better. I just need someone to come up with a way for lamb, steak, chicken wings, and salmon to be okay."
2020-07-31 16:17:18+00:00,1289233689042235392,KevGlizzok,Only plant based Iont eat no meat
2020-07-31 15:49:57+00:00,1289226804901756928,hi_mynameisalix,if you’re a vegan/vegetarian that shames other vegans/vegetarians for eating fake meat substitutes instead of being totally natural-plant-based..... fuck you :)
2020-07-31 14:03:02+00:00,1289199897296564227,carissaiacono,Today is my 5 year anniversary of cutting meat out of my diet completely and primarily living plant based! ‘‘Twas the best decision I have ever made and the only thing I can say I’m proud of myself for. 🐮♥️🌿
2020-07-31 09:44:05+00:00,1289134731624316928,kgadiness,The tricky part about being vegan is that the levels of protein you need aren’t enough from plant based foods. You need meat for that
2020-07-31 07:53:28+00:00,1289106894179762176,harvardropout_,"haha i don’t eat animals but by eating plant based meat that tastes like animals i prove the point that they are in fact delicious! 

and that’s on being absolutely brain dead"
2020-07-31 07:15:56+00:00,1289097448472719360,RunnerDietitian,"A plant-based diet is not suitable for everyone and many are highly processed and those on a vegetarian or vegan diet tend to eat more carbohydrates than is healthy. 
Buy the best quality, fresh meat you can afford - and enjoy 🍴.

Thanks to @belindafettke for the original post"
2020-07-31 06:16:42+00:00,1289082540507242502,cappuccino_ke,"Eid Mubarak (don't know what emoji to put here 🤔).

Enjoy the Biryani guys. I'm one of the 🐐's too. I mean, I eat a plant based diet (vegan) 🌱

@kamz26 used to called me a ""Bakra"" 🤣 &amp; @LarryAsego still hasn't stopped sending me pictures of meat &amp; vegan meme's! 🥩"
2020-07-31 04:03:47+00:00,1289049091830423553,_juicyjaysays,"I’ve successfully cut out all meat except fish from my diet for about 2 months and I am thinking of making the transition to completely plant based. Whew chile, LETTUCE PRAY !!!! 🥴"
2020-07-31 03:36:40+00:00,1289042268926562305,PartyWolfZayn,"In general, my stance on meat is that while I enjoy it I definitely know and understand the ecological impact of meat. I’m all for plant based proteins since they’ll help sustain the earth a little more."
2020-07-31 02:24:10+00:00,1289024023557476353,ay_major,I’m about to really start going more plant and fish based cuz red meat nowadays way too sketchy
2020-07-31 00:57:12+00:00,1289002138543120384,itstoo_real,"Half plant based half meat burgers?
Lol just go away"
2020-07-30 23:53:35+00:00,1288986128800976897,heathersantosss,Tip: eat plant based meat! It tastes like normal meat but it’s healthier AND has hardly any calories!!!!
2020-07-30 20:41:40+00:00,1288937831063322624,emmaiggie,"What does @OpenAI’s #GPT3 think of #plantbased meat? I fed an #AI #textgenerator a prompt to discuss why plant-based is on the rise, and it pointed to affordability, popularity, and a positive impact on our health, environment, and society as a whole. #machinelearning #altprotein"
2020-07-30 20:01:18+00:00,1288927670755930114,lingualanimal,"Just realized being vegan is actually going to be CHEAPER for me than eating meat. Idgaf about fancy ass meals, and eating simply with vegan products is actually LESS expensive??? The meat industry really got people believing plant-based is hella costly.. evil"
2020-07-30 19:10:21+00:00,1288914848303263746,birdsnets,Beyond Meat now in big competition with Impossible Foods (both plant based meat) who is in over 2100 Walmart stores now. Wonder which is better! @JKellyBK will find out for us
2020-07-30 18:50:05+00:00,1288909749195505664,MsKim614,"Infused plant based meat balls, got me sitting here wondering how in the hell plants 🌱 become meat 🍖🤔"
2020-07-30 18:38:13+00:00,1288906761609646080,PleaseClapital,"I'll go long on casinos and cigarettes, but you'll never catch me long on plant-based ""meat"""
2020-07-30 18:37:25+00:00,1288906562006851584,canelacaliente,The plant based meat texture are super weird.  He did not like it... lordddddd
2020-07-30 17:19:34+00:00,1288886968844247048,CjStoner9,2 years plant based and all meat products stink to me. I cannot take the smell of leftovers. But i can cook that shit
2020-07-30 17:08:23+00:00,1288884155338694658,favoriteplusss,Only think I can’t fuck with is that Plant Based Meat 😩🤢
2020-07-30 16:19:38+00:00,1288871885791526914,savceboy,the terms began and plant based are so cringe that it’s making me want to go back to meat so I don’t ever have to use them ever again
2020-07-30 16:04:25+00:00,1288868055121047553,millyeliza18,i bought so much plant based meat at yesterday i am so HYPE to try it all
2020-07-30 15:52:29+00:00,1288865055228952577,TrulyJuxta,"plant based meal, other than a bit of avocado oil it's pretty much low fat, it's more than enough protein, almost exclusively complex carbs + fiber

but I complain and whine about cooking it because it's not as simple as frying some meat"
2020-07-30 15:45:04+00:00,1288863186100408321,sustainableret,"Walmart now sells the Impossible Burger, which means the plant-based ""meat"" is now in 50 times more grocery stores than it was in Marchhttp://ow.ly/eOZT30r1FoM#sustainableretailer"
2020-07-30 15:03:15+00:00,1288852663392772096,HammerstoneMar3,"$WMT @ImpossibleBurg3 Walmart now sells the Impossible Burger , which means the plant-based ""meat"" is now in 50x more grocery stores than it was prior.  Is the mother of all #SPACs coming? Is there an #EV angle?  #IPO"
2020-07-30 14:58:04+00:00,1288851359014563843,dontsmileattee,"Isn't it interesting that so many black people can't cook without meat when our ancestors and elders wouldn't have had access to as much meat as we do and therefore would DEFINITELY cooked plant based meals. Or in the very least, meatless ones."
2020-07-30 14:51:10+00:00,1288849624720080900,jlphelps,"On day 13 of a 2 week plant based diet &amp; feeling great. I have more energy then I can ever remember having. Green smoothies &amp; sweet potato tacos are legit. I can’t say I’ll never eat meat again, but more plants &amp; vegan meals will be a mainstay in my diet."
2020-07-30 14:05:33+00:00,1288838141382623233,PaulCogan,"Walmart now sells the Impossible Burger, which means the plant-based ""meat"" is now in 50 times more grocery stores than it was in March"
2020-07-30 07:28:26+00:00,1288738204267368449,Flexotb,"All this plant based shit, y’all ass gon have cancer in 10 years...either you eat meat or you don’t."
2020-07-30 06:19:32+00:00,1288720865979318272,kyleyryles,Every now and then I’ve been eating meat and cheese. It makes my stomach hurt but I feel like I have to do it to remind my body that I am definitely going home for thanksgiving and they do NOT care about this plant based stuff.
2020-07-30 05:05:11+00:00,1288702157328285697,GrossvatterB,"Trying to eat less meat and more plant based as supported by my son.  Tonight was my turn for a non meat dinner.  Made koushari with Ta’Lea, a Coptic Egyptian meal during periods of fasting.  Only made this once before but hooooweeee it was tasty. Don’t miss meat.....yet"
2020-07-30 03:58:03+00:00,1288685259232444416,MeganLeePhD,"Hi, all my food research friends. My friend @GurmeetMatharu7 is looking for an external panel member for her PhD confirmation. Her topic looks at how motivation influences consumer behaviour in substituting plant-based for meat-based foods. Suggestions ? @foodmoodcentre @_ISNPR"
2020-07-30 03:10:43+00:00,1288673347597996032,trevoypointer,"I have a feeling that I’m going to go 80% plant based soon. 

I’m not there yet but eventually, may even go 100% down the road. Maybe eat meat once a month. 

I haven’t fully focused on this yet. 

I feel it though, I actually appreciate when my body feels light and good."
2020-07-30 02:56:03+00:00,1288669658896150528,jktilltheend,It surprises me when people ask me where my protein intake comes from when I tell them that I am plant based.....plants have protein! Meats have less than plants....cows don’t eat meat yet people think thats where the source comes from. It just takes a few minutes to do research.
2020-07-30 02:56:03+00:00,1288669658438983680,_emilyrose19,What's your favorite meat substitute and/or plant-based food product? Trying to slowly get away from animal products. Thanks! 😊
2020-07-30 02:33:52+00:00,1288664075145183234,KSIBS_,"The 50% meat, 50% plant based burgers &amp; sausages honestly make no sense to me."
2020-07-30 00:24:03+00:00,1288631404914339840,thyloserA,Honestly becoming plant based makes you a lot less picky when im with others like bro whatever can not have meat I'll eat thank you
2020-07-29 22:21:30+00:00,1288600565358845952,animalwelfare24,"Many current plant based eaters come from a past of meat eating.  People evolve, they rethink matters, we change as people.  Those of us who have, in our opinion, evolved, should not disparage those people who are still developing."
2020-07-29 21:29:53+00:00,1288587575196708864,suckmytweeetz,Im making spaghetti tonight with spinach noodles &amp; plant based meat 🌚 let’s see how this turns out lol hopefully it’s good
2020-07-29 20:25:47+00:00,1288571444427882496,fitnessplug1,"This one of my no meat days and I feel amazing, this plant based shit gives so much energy."
2020-07-29 20:05:12+00:00,1288566265628569600,GreyBecker,"Jezus..
Never try to explain to an omni that Lab-Grown meat is not Vegan, or plant-based, or even vegetarian..

They will get so mad at you for robbing them of their self-image as a hero who some day will stop abusing animals when technology does it for them."
2020-07-29 19:19:28+00:00,1288554755313283073,ThatssoMariee,I just had “100% plant based ground meat” &amp; it’s the best thing ever wow
2020-07-29 19:00:11+00:00,1288549900872028161,Miah_thegreat,Plant based been a wave for me. Man I be looking at the meat in y'all plate like y'all weird
2020-07-29 18:38:02+00:00,1288544329141714951,tionmalak,"I finally found a plant based lunch meat that I like, I can finally eat sammiches again 🥺"
2020-07-29 17:43:20+00:00,1288530564010717184,hennymonnn,I’m so mad TB is getting rid of potatoes “to make room for better plant based options” WHAT could possibly be a better option than potatoes?!? An “impossible” meat supplement?! If we wanted to eat healthy we wouldn’t be at tb!!!! And if you are....come on. (I had to get this out)
2020-07-29 17:37:59+00:00,1288529217039355905,Manasseh_kali,I’m just here to tell you bitches that my plant based meals are out of this world! Meat? I don’t need her😭🔥
2020-07-29 16:49:50+00:00,1288517097262374913,thesittingcow,"It's so interesting how my mom's not at least vegetarian, she buys tofu and jackfruit weekly (she didn't start till i went vegan tho). But i've never seen anyone not vegetarian/plant based eat meat substitutes the way she does."
2020-07-29 16:45:20+00:00,1288515964900966401,torrez_katty,I’m gonna start taking this vegan plant based diet more serious sick of eating meat
2020-07-29 14:08:06+00:00,1288476398206816256,overw0ke,"I am an advocate of fasting and eating alkaline plant-based foods for healing. I will never let a doctor tell me to put drugs in my body, or red meat for iron &amp; protein. This is creating a sick acidic environment. He think's he's right, because of HE, not because of right"
2020-07-29 14:06:08+00:00,1288475903853498369,TomRDD,"Lots of rage about government scheme to get the nation eating healthier. At risk of giving my own opinion and being considered a ‘preachy vegan’, following a plant based lifestyle is much better for your health and, without all the meat and dairy subs, is pretty damn cheap 🤷🏻‍♂️"
2020-07-29 13:54:58+00:00,1288473090217975809,NickMDuffy,"Niche complaint, but: Can ""plant based food"" startups redirect 1% of the effort they put into making fake-meat burgers and use it to develop a decent cheese substitute which isn't a stinky, sticky, weirdly-textured mess?"
2020-07-29 13:46:38+00:00,1288470995540553728,HGeatmoreplants,"' What I was experiencing was more than a clever meat substitute. It was a taste of the future of food.'

Bill Gates post trying a Beyond Meats plant based chicken in 2013.

Source GFI"
2020-07-29 10:26:34+00:00,1288420648377819136,iamReGGo,I want to try impossible plant-based meat.
2020-07-29 09:45:56+00:00,1288410421112770565,Criven__,Who are they making plant based meat for? I know damn well a vegetarian isn’t going to pretend they are eating a burger
2020-07-29 05:49:34+00:00,1288350937480798213,SportifyG,"Consumers for #plantbasedmeat or #cellularmeat is almost a million times to children with #autism. 

No wonder-why #investors don’t consider #GFCFSF #ASD #compliant #nutritious #food like our #Sportify #brand a great #investment #opportunity.

#Autism #AutismAwareness #GlutenFree"
2020-07-29 04:49:19+00:00,1288335776803983361,tiffmc1013,"I keep seeing ads for ""plant-based meat."" Just say ""plant."" It's not meat. It's a plant. There's nothing wrong with eating a plant. I like vegetarian and vegan foods. I regularly eat meat, but I can eat a vegetarian meal several times a week.

Stop trying to make pink into blue."
2020-07-29 04:47:12+00:00,1288335240981692416,bakedhokage,Are these @mapleleaf 50/50 (half meat half plant-based) burgers the dumbest thing to hit the market?
2020-07-29 03:12:02+00:00,1288311293833748486,nicoleehami,accidentally bought plant-based taco meat. My tacos were so underwhelming and I am dissapointed
2020-07-29 03:01:29+00:00,1288308638990217216,chrissyfarr,"Caught my cat eating a Beyond Meat burger. Good sign for plant-based meat? 

Note: he also eats bagels and dried roses."
2020-07-29 01:54:35+00:00,1288291800445222912,sofisor19,The more I think about it; I may actually be a vegan as for I rarely eat meat and usually eat more plant-based goods...🤔🙇🏽‍♀️
2020-07-29 01:48:33+00:00,1288290282296016896,artmadebykj,"if you’re a vegetarian or a vegan you really should be meeting with a doctor to do nutritional tests etc, that’s not just something meat eaters say to discourage plant based diets. i made myself SO fvcking sick being plant based!"
2020-07-29 01:48:14+00:00,1288290204407799809,Bea2tboy,bro plant based products meant to replace dairy and meat products are the new wave. can’t replace whole meat but anything processed into a product is very much replaceable and i think imma eat more of it. cow milk is replaceable. not sure bout cheese doe.
2020-07-29 01:44:17+00:00,1288289211041435648,cash_ceo1,"Plant based is one of the biggest adjustments I’ve made in my life ... like all the way plant based no meat at all , no dairy. Trying to figure it out cause I be hungry af 😂 #plantbased"
2020-07-29 01:42:48+00:00,1288288836548620289,sincerelyjayxo,i wanna ease off meat n be completely plant based but veggies &amp; tofu aren’t enough to boost my iron levels so ):
2020-07-29 01:04:43+00:00,1288279250429259776,niaquick1,The worlds never gonna tell you how bad meat and dairy is for you simply because they make so much money. Plant based should honestly be default and meat and dairy should be at request. Capitalism wins.
2020-07-29 00:40:42+00:00,1288273210383847425,nilampunn,should i go plant-based??? but i i love meat tooooo much!
2020-07-28 23:22:07+00:00,1288253431103225858,cheyinka,"Meat-eaters who mock vegetarians should consider that sometimes plant-based 'meats' are _delicious_. E.g., I'm having a chik'n sandwich from a ""100% plant based"" restaurant right now (at home, with dairy cheese from my fridge on it) and it's better than burger place chicken!"
2020-07-28 21:50:04+00:00,1288230268332113921,VeganBat711,Anyone else notice how #vegan is starting be get replaced with #plantbased ? Even foods that have been labeled vegan have redone their packaging to say plant based instead of vegan. I wonder why. Trying to appeal to meat eaters sensibilities I suppose.
2020-07-28 21:37:19+00:00,1288227060310253568,asenzya,"Need some summer inspiration on how to upgrade your plant-based meat recipes? 🌱

Check some of these ideas out in this guest blog, written by @Asenzya's R&amp;D expert, Jon Falk, for @WholeFoodsMag.

#Asenzya #WholeFoodsMag #PlantBasedMeat"
2020-07-28 19:38:48+00:00,1288197230780973056,emmmyxoo,Plant based burgers taste better than meat burgers lol don’t come for me
2020-07-28 19:36:33+00:00,1288196666508615680,ivona2403,"12 years ago when I started plant based lifestyle,I was just a “weirdo” among meat eaters. Today the world knows the truth,they know #vegan food is the only true way to live a healthy life,both for body and mind. I am so happy many people are starting #VeganLife now ! #Proud ❤️"
2020-07-28 18:55:03+00:00,1288186224348401664,kignavsf,"There are raw meat eater channels of youtube. They think nutritional guidelines and climate change ""hoax"" are conspired by the vegan mafia to encourage more people to go on plant based diet."
2020-07-28 18:19:44+00:00,1288177333313175552,mrgaret_,"Plant based diets are acc lit, meat don’t slap the way it used to once you know what it does to your body"
2020-07-28 18:00:15+00:00,1288172429852815360,TylersWunsch,"Buying an electric car from @BMW... where #EVs are produced on the same production lines as dirty gas / diesel cars... is like buying vegan / plant-based meat that's manufactured on the same line as pork, beef, and chicken. NOPE! Sorry BMW, hello @Tesla — #EV for life! #PorVida"
2020-07-28 16:08:38+00:00,1288144343753281536,Ma_Mtimande,"To combat the Covid gains, I’m saying goodbye to meat.. no more ribs, no more wings. No more steaks, no more lamb chops, no more chicken breasts... it ends today. Back to a plant based diet"
2020-07-28 16:03:34+00:00,1288143066487042048,MelaNina_NOK,"Giving up everything that isn’t plant based in like 2-3 days for a little while.... soo Lmfaoo I don’t even eat red meat anymore, but I bought a tbone steak and crab legs for dinner 😂😂"
2020-07-28 15:59:11+00:00,1288141964206989313,carmienearing,Who’s buying (and eating) those 50/50 meat/plant based products? I’m curious to know why they’re eating them ie for taste or health benefits
2020-07-28 15:51:57+00:00,1288140144839712770,herbanness,"🌱plant based =/= vegan
🌿plant based =/= vegetarian
🌱vegan  =/= healthy
🌿vegetarian =/= healthy 
     eating meat =/= unhealthy 

no diet is THE diet for everyone 

mastering the art of knowing what your body is saying it needs &amp; getting optimal results from doing it is &gt;&gt;&gt;&gt;&gt;&gt;"
2020-07-28 15:22:34+00:00,1288132751607177216,NoahRevoy,"People talking about ""plant based meats"" remind me we need to punish liars and deluded diet con artists as severely as treat any other major fraud.

The only way you get ""plant based meat"" is if your cow ate only pasture. Otherwise you are eating fake food garbage."
2020-07-28 15:17:01+00:00,1288131353020633089,Glendeline,"Thinking of going vegan?
Start with small steps:
🥛 Swap your dairy milk for non-dairy milk 
🌱 Add more plants to your plate
🥣 Visit a vegan restaurant
🍔 Participate in #meatlessmonday 
🍱 Swap meat for beans, tempeh or tofu 
📱 Follow plant-based accounts for inspiration"
2020-07-28 14:39:27+00:00,1288121900317601792,oh_dehja,"When I first went plant based, beyond/impossible meat was amazing. Now I literally can’t stomach it. It smells"
2020-07-28 13:43:13+00:00,1288107746089250817,alexisbelon,A cart full of vegan and plant based options and these @instacart shoppers still replace with meat?
2020-07-28 12:22:15+00:00,1288087370424877056,O_D_315,"so 4 months into a pretty strict plant based diet &amp; i've just started incorporating some meat again. it was honestly easier than i thought (thx to support of @melissarose147). sticking w/ ""cheating vegan"" style for the foreseeable future because i really do feel better all around"
2020-07-28 12:14:15+00:00,1288085359964966912,fayefleure,"After being plant based for 8 years, I got sick and was told by medical professionals I needed to eat meat again."
2020-07-28 11:38:48+00:00,1288076435194871810,bmbix_robin,Isn't meat a plant-based food? What are the cows eating? Rocks?
2020-07-28 10:58:30+00:00,1288066294747627525,_MoneyMic_,After yesterday.... I ain’t basing my diet on ANY meat/flesh... everything PLANT BASED 🌱 🗣!
2020-07-28 07:51:00+00:00,1288019110274535424,dissectmarkets,"How farmers are cashing in on the future trends:

-biofuels  🌱 🛢
-plant based meat 🌱 🥩 🍖 
-inflation 📈 💸

$FPI $BYND $LAND $FDP $ADM $BG $DE $TSCO $AGRO $MOS $DBA $DBC"
2020-07-28 06:03:28+00:00,1287992047345922048,EquityAus,Wide Open Agriculture $WOA is a micro cap moving into plant based meat substitution. Big thematic in the US but early. High risk and interesting. #markets #investors #asx #tech #food #foodtech
2020-07-28 05:48:00+00:00,1287988154960470016,MischievousCur,"idk why ads are trying to push me to eat plant-based meat so much but personally I'm going 2 wait and see how many hippies get cancer first before I buy in.

in chess u let the pawns go first."
2020-07-28 04:20:29+00:00,1287966131664424960,WheresMillex,I’ve been eating plant based just so I can feed this vegan bitch my meat 🌱💯😤
2020-07-28 03:13:46+00:00,1287949339269009409,Marinabby,5 days plant-based diet and honestly it’s not that hard 🌱 so many great alternatives to meat out there...I’m shook 💚
2020-07-28 01:00:01+00:00,1287915683788066816,ciscotonche,"This week I’m trying to get my Mexican mother to learn how to cook healthier meals, my household eats way too much red meat, with not enough veggies... y’all wish me luck, I’m introducing her to so many new dishes! Plant based of course!"
2020-07-28 00:37:38+00:00,1287910048069349377,melanatedshawti,"Setting a new goal to be plant based (primarily consuming non meat, seafood and dairy) 3 times a week"
2020-07-28 00:25:36+00:00,1287907020067106817,JayFlat,"Ok, so I’ve decided that I’m going to do the vegan thing until November. Nov. and Dec. I will go back to eating meat for those 2 months. Get those good out hearty holiday meals and then on Jan. 1st 2021 I’m going to a complete plant based diet for the ENTIRE year!"
2020-07-27 23:48:03+00:00,1287897572087083010,mylittletragedy,"I’ve decided to try out a more plant-based diet. I’m not sure if I’ll cut out meat completely but for now, I’m going to see what I can do. I’m going to try my best! Wish me luck! ☺️"
2020-07-27 23:43:37+00:00,1287896455970258944,BlueBynum,"Went grocery shopping and ONLY purchased Fruits, Vegatables, and Plant Based Meat"
2020-07-27 22:56:52+00:00,1287884690918014976,iDont_Chase,"I can say that even though this is only my second week of being mostly plant based, i have way more energy than i did when i was eating more meat."
2020-07-27 22:30:17+00:00,1287877998377459713,JunkFoodNutr,"Registered Dietitian Kyle Maiorana &amp; holistic nutritionist Erin Holt also gave up #vegetarianism. They share their stories &amp; how to transition back to omnivore on the Funk'tional #Nutrition Podcast, including Episode 39: Plant Based Diets, Eating Meat, and Sustainable Health."
2020-07-27 22:16:06+00:00,1287874429444190209,sciencegirlkati,"Plant based meat is exactly as disgusting to cook as beef is. 
It makes your house all smokey and beef smelly."
2020-07-27 21:17:57+00:00,1287859798243971072,ShansAshley,"Me: *enjoying my plant based life not bothering anybody or anything* 

Ppl: omg I could NEVER be vegan omg MEAT?! Is that even HEALTHY!!???!??? I LITERALLY  I’d NEVER give it up! I EVEN HUNT AND EAT MY MEAT RAW LIKE A CAVEMAN!! I LIT-"
2020-07-27 20:30:36+00:00,1287847879193899008,wwjibootydo,yall will eat ass but wont try plant based meat 🥴
2020-07-27 16:57:17+00:00,1287794197030936576,KnowmadYash,Plant-based diets shown to lower blood pressure even with limited meat and dairy
2020-07-27 16:03:17+00:00,1287780609650307074,___eddy,Why do people put “plant based” in their bios? Ima start writing meat eater too
2020-07-27 14:37:21+00:00,1287758982178910208,wiglots,Would you believe me if I told you that this is actually not meat but a meat free plant based tweet
2020-07-27 14:23:32+00:00,1287755506195542021,katyyywallerrr,Why is it impossible to find a meal plan that includes plant based and meat based options??? I don’t wanna eat vegan but I also dont want grilled chicken for every meal
2020-07-27 13:55:51+00:00,1287748538085056515,pinac0ladas,Plant based meat with no soy what so ever... what a world that would be
2020-07-27 13:40:25+00:00,1287744655061393408,magicaIgirI,wait ikea is making a new plant-based meatball and it’s a meat substitute....... :(
2020-07-27 12:34:10+00:00,1287727982963032065,plantpowerbowls,"""The longest-lived people eat a plant-based diet.

They eat meat but only as a condiment or a celebration.

Nothing they eat has a plastic wrapper.""

- Dan Buettner"
2020-07-27 12:22:27+00:00,1287725035483017219,day157ocean,"Yesterday I’ve cooked an amazingly delicious lasagna with plant-based minced “beef”.  Would highly recommend to try it, as it tastes even better than the actual meat (in my personal opinion. I was never a big fan of beef as a meat-eater anyways.)"
2020-07-27 12:05:01+00:00,1287720647368388609,v_ana_ity,"this one time I was over @ my cowrkrs house and one of her roommates is vegetarian so she couldnt have any of the food we were having (lucky) and that made me think back to my veg phase. I might try it again?? honestly plant-based meat tastes ""clean"" if that makes sense"
2020-07-27 08:39:35+00:00,1287668948805259264,SRDHAIN,"Watching @euronews.  

Plant based meats are delicious. I've been eating the burgers &amp; sausages for months and having been a meat eater before, i think the taste &amp; texture are pretty close. They're healthier for sure.

#plantbased #MeatFreeMonday"
2020-07-27 07:01:09+00:00,1287644176507711488,RickKirk54,"My wife and I switched to a plant based sugar free diet over a year ago. We were both borderline high blood pressure, type 2 diabetic and cholesterol. Now we are at the other end of the scale and off medications. Eating meat - clogging arteries is the main problem! #BBCBreakfast"
2020-07-27 06:28:05+00:00,1287635853767057408,AveryHaylee,Y'all I finally got my mom to start switching over to more plant based and vegan options. Shampoo/conditioner? Vegan and cruelty-free. All the butter that she uses? Vegannnn. She even starting to switch to plant based meats. She still eats meat but change the cuts and animal type
2020-07-27 04:40:53+00:00,1287608876372602882,CryptidCreator,I'm so glad to be home and have a meal that's not just heavy meat and starch. The Bavarian style town did not have much options for vegetable based or vegetarian meals. Wrecked my digestive system since my boyfriend and I eat a mostly plant based diets at this point.
2020-07-27 04:20:41+00:00,1287603794818277377,YaMariee_,plant based meat truly is way too good to be true. i can’t wait to really be able to cut out meat from my diet
2020-07-27 02:49:36+00:00,1287580873479663616,jil_slander,Love when a juice says it's plant-based ... as opposed to what ..... meat ??????????????
2020-07-27 01:27:11+00:00,1287560132566474756,kerrbear48,Honestly if they had beyond steaks or plant based steaks like they do every other meat I would go vegetarian
2020-07-27 00:31:50+00:00,1287546202226143233,VibeWithJay__,"I was telling this dude what it's like being plant based and what I eat and all that. He gon say ""No disrespect but you don't eat meat so I know you sweet down there"" sir that is inappropriate af now do you remember your gmail and password 😒"
2020-07-26 23:24:31+00:00,1287529261079855104,BontanUK,Honestly think plant based meat replacement tastes well better than normal meat. The beyond meat burger is next level.
2020-07-26 23:10:35+00:00,1287525752058109954,KBoyer0423,"Just ran across the street and traded my sister in law a plant-based ‘turkey’ burger for a beyond meat burger. 

2020 is the weirdest 😂

@k_c_footie"
2020-07-26 23:09:24+00:00,1287525454660870145,DeshadCato,"Cutting out meat has been good for me but really its cutting my salt, sugar, and dairy down that's been the trick. Meat was just a side effect really. Theres so many plant based alternatives u don't even notice.

But killing salt, sugar, and dairy? Thats the cheat code..."
2020-07-26 21:34:17+00:00,1287501518682443776,doliver8,making good on my goal to eat meat less in favor of plant-based options. today’s success story: LOVED the beyond meat burger
2020-07-26 21:16:35+00:00,1287497064717471746,shemihazas,"lrt lol most of the food provided for a community of hunter gatherer homo sapiens has been studied both in archaeology and anthropology and it's always women

the majority of their intake is plant based

even then, a lot of meat comes from animals caught in traps set by women lol"
2020-07-26 20:31:56+00:00,1287485829477281796,Adam_Creme,"Just did some Beyond Meat burgers. They are exceptionally good.

If this is the direction of travel of plant based food it’s going to be pretty interesting."
2020-07-26 19:34:18+00:00,1287471325599150091,markgiotweeto,"“It’s the biggest lie ever that this tastes like meat. It’s like ground beef with feces. I need to brush my teeth now”
My 9 year old nephew after trying a Beyond Burger Plant-Based Patty"
2020-07-26 19:22:02+00:00,1287468236301164544,aysha_asia,"On a positive note.. bc of the changes I’ve made in my life I now have friends who are either vegan, vegetarian, or subbing out meat for plant based protein. I’m extremely grateful for this ❤️"
2020-07-26 18:29:50+00:00,1287455099053383680,jerkedbyjeri,"Flegan - a person who is %100 plant based but also loves a good McDouble or Wingstop, meat lovers pizza, or even the occasional string cheese. 

Flexible-Vegan Unite🙏🏽"
2020-07-26 17:38:39+00:00,1287442219691937793,dreamforeignn,All plant-based shit fr. All natural . Can’t trust shit nomore I be scared to eat meat n shit now
2020-07-26 17:36:10+00:00,1287441595839602693,JedMSP,"Why isn't there a plant-based meat substitute named ""Bushmeat™""?"
2020-07-26 17:30:13+00:00,1287440099387547648,trevorminty_87,"I have to do something with all the meat products I have so we can focus on a more plant based diet.

I dont wanna eat it tho! 😭"
2020-07-26 17:24:53+00:00,1287438754081275904,Dee_Rasedile,I can't meal prep because the meat-eaters in this house keep eating my plant-based food 😭
2020-07-26 17:16:55+00:00,1287436748994367488,iindiakayin,I have to switch back over to more plant based meals. My digestive system is not cool with meat right now.
2020-07-26 16:34:39+00:00,1287426116207161344,sarah_farq,"I don't get these new 'half plant-based, half meat' burgers. This product is dumb. Pick a side!  You're better off having some half all plant-based burgers and half all meat burgers in a pack for households like ours. Or better yet, improve plant-based food options in general."
2020-07-26 16:03:03+00:00,1287418161525071873,mikeykfranks,"I’ve been eating considerably well and walking a bit to lose weight and I’ve noticed a big difference in the way I feel. I feel lighter and less bloated. I’m trying to go as plant based as possible, too. I try to only have meat once a day (hopefully once a week soon)."
2020-07-26 15:13:53+00:00,1287405789003620358,ohthatsraeve,My nanna is the cutest!! She knows I don’t eat meat anymore so she learned how to make plant based meat and made me lunch 🥺💕
2020-07-26 14:46:54+00:00,1287398999838863360,_ayyjefferson,It’s like since I told my mum im plant based she’s made it her task to entice me by cooking meat everytime! Another evidence that women want us dead
2020-07-26 13:36:40+00:00,1287381322969669632,VeganSusy,"Please bring plant-based meat to ALL of your restaurants, @tacobell! Smiling face with heart-shaped eyesTaco"
2020-07-26 09:25:16+00:00,1287318055400300546,maher_aaron,Old mate who lives on a plant based diet doesn't have the strength to finish the course. Have some meat son #NinjaWarriorAU
2020-07-26 06:30:12+00:00,1287274001350512640,Joshpoor21,If you eat plant based meat fuck you. I don’t understand it.
2020-07-26 05:59:42+00:00,1287266323807047681,benardowalla,"We don't eat donkeys, dogs, or most wild animals. Why allow foreigners to destroy our ecosystem with their insatiable need for red meat. Kama wako wengi and can't switch to plant based nutrition si wakulane basi. Aol owada! Tho!!! China waywakni yawa!!! #DonkeyBreedingHoax"
