user,date,content
"{'username': 'bernaroche', 'id': 278628240, 'displayname': 'Dr. Bernadette Roche', 'description': ""I'm an earthling seeking how to be life-sustaining for today's/ tomorrow's fellow inhabitants. If I were a 1-issue voter it w/b: environmental justice. She/her."", 'rawDescription': ""I'm an earthling seeking how to be life-sustaining for today's/ tomorrow's fellow inhabitants. If I were a 1-issue voter it w/b: environmental justice. She/her."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 4, 7, 17, 2, 26, tzinfo=datetime.timezone.utc), 'followersCount': 138, 'friendsCount': 455, 'statusesCount': 2601, 'favouritesCount': 6742, 'listedCount': 4, 'mediaCount': 137, 'location': 'Maryland', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1303422091/OrviettoTrio_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020,"A more equitable and inclusive approach would be to consider increasing plant based foods into diet. My ancestors had smaller portions of meat and LOTS of (mostly starchy) vegetables, based mostly on economic factors. 1 saurbrat roast sliced thin fed a small army for days. https://t.co/aoC7pLc7IM"
"{'username': 'jmwensley', 'id': 746383081779662848, 'displayname': 'Matthew 🇨🇦🧡', 'description': 'Red Tory. Amateur photog, tweets include Ketogenic diet, politics, photography and cats', 'rawDescription': 'Red Tory. Amateur photog, tweets include Ketogenic diet, politics, photography and cats', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 6, 24, 16, 42, 48, tzinfo=datetime.timezone.utc), 'followersCount': 890, 'friendsCount': 1378, 'statusesCount': 79563, 'favouritesCount': 106555, 'listedCount': 15, 'mediaCount': 835, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/746584247012569088/11g54oXo_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/746383081779662848/1585629915', 'label': None}",2020,"@CoasterWoodsy @MrStache9 @ChristinaHaeus2 @DSDayze Hey, there is no such thing as plant based meat. Meat is from animals. Plants are... well... plants. If you want something that tastes like meat, eat meat"
"{'username': 'OGPotRoast', 'id': 969700212347424768, 'displayname': 'Roccet Mane', 'description': '⚖️💙♿️', 'rawDescription': '⚖️💙♿️', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 3, 2, 22, 25, 21, tzinfo=datetime.timezone.utc), 'followersCount': 382, 'friendsCount': 728, 'statusesCount': 117046, 'favouritesCount': 5117, 'listedCount': 3, 'mediaCount': 3563, 'location': 'Urywhere', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1447588105628930051/7vU9gOE0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/969700212347424768/1620286896', 'label': None}",2020,When your plant based farts are worse than your processed meat farts &gt;&gt;&gt;&gt;
"{'username': 'phillipwclark', 'id': 32117789, 'displayname': 'Phillip Clark 🌹', 'description': 'Writer. Activist. Hard Town by the Sea. 🦀 🏭 🏙 Gay AF 🌈 He/Him', 'rawDescription': 'Writer. Activist. Hard Town by the Sea. 🦀 🏭 🏙 Gay AF 🌈 He/Him', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 4, 16, 19, 17, 3, tzinfo=datetime.timezone.utc), 'followersCount': 1289, 'friendsCount': 4997, 'statusesCount': 28797, 'favouritesCount': 30794, 'listedCount': 44, 'mediaCount': 829, 'location': 'Baltimore, Maryland', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1218009546154823685/CFNkOeZ7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/32117789/1633660904', 'label': None}",2020,"What is flexitarian, you ask? It's essentially embracing a plant-based, vegetarian focused dietz while reducing, but not completely eliminating, meat from one's diet (which I could never do)."
"{'username': 'cadwego', 'id': 87966593, 'displayname': 'Ricardo J Salvador', 'description': 'Director, Food & Environment, Union of Concerned Scientists. Running fixes everything: your health, diet and attitude. O Tierra del Sol, suspiro por verte...', 'rawDescription': 'Director, Food & Environment, Union of Concerned Scientists. Running fixes everything: your health, diet and attitude. O Tierra del Sol, suspiro por verte...', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 11, 6, 15, 45, 25, tzinfo=datetime.timezone.utc), 'followersCount': 9998, 'friendsCount': 8693, 'statusesCount': 45625, 'favouritesCount': 65379, 'listedCount': 319, 'mediaCount': 3240, 'location': 'Washington, DC', 'protected': False, 'linkUrl': 'http://www.ucsusa.org/food', 'linkTcourl': 'https://t.co/u3agLDF21R', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1182943222554869761/pQBN7ljv_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/87966593/1570870537', 'label': None}",2020,"The @NimanRanch webinar on animal welfare yielded valuable learning. If you missed it, @NaomiStarkman ably facilitated discussion on:

“Commoditized” meat
The difference between producing pork &amp; pigs
Plant-based meat?
How do young farmers get a start?
🔥👇🏽
https://t.co/absYtdWdsN"
"{'username': 'morungos', 'id': 5714482, 'displayname': 'Stuart Watt', 'description': 'CTO @turalt | technology of empathy, CEO @meetomatic. Cognitive scientist: #psychology, #AI, #bioinformatics, #socsci PhD/Dr. Blogs at morungos.com. Escape goat', 'rawDescription': 'CTO @turalt | technology of empathy, CEO @meetomatic. Cognitive scientist: #psychology, #AI, #bioinformatics, #socsci PhD/Dr. Blogs at https://t.co/TGBPiM5uUz. Escape goat', 'descriptionUrls': [{'text': 'morungos.com', 'url': 'http://morungos.com', 'tcourl': 'https://t.co/TGBPiM5uUz', 'indices': (135, 158)}], 'verified': False, 'created': datetime.datetime(2007, 5, 2, 14, 20, 42, tzinfo=datetime.timezone.utc), 'followersCount': 1362, 'friendsCount': 1818, 'statusesCount': 42507, 'favouritesCount': 21332, 'listedCount': 118, 'mediaCount': 1472, 'location': 'Halifax, Nova Scotia ', 'protected': False, 'linkUrl': 'http://turalt.com', 'linkTcourl': 'https://t.co/hToi1Nl3rG', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/659073721987002368/nkraBKET_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/5714482/1446080609', 'label': None}",2020,"Why stop there? We could have plant-based human-burgers? 

Making it into “meat” doesn’t make it better for us or for the environment. #vegetarian https://t.co/AC314E4veB"
"{'username': 'LemonKiwiBlue', 'id': 102155267, 'displayname': 'Amye St. John', 'description': 'Printmaker, bookbinder, mom.\n(she/her)', 'rawDescription': 'Printmaker, bookbinder, mom.\n(she/her)', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 1, 5, 20, 23, 32, tzinfo=datetime.timezone.utc), 'followersCount': 82, 'friendsCount': 168, 'statusesCount': 2473, 'favouritesCount': 8282, 'listedCount': 2, 'mediaCount': 184, 'location': 'Canada', 'protected': False, 'linkUrl': 'https://www.etsy.com/ca/shop/InPrintCollective', 'linkTcourl': 'https://t.co/FU6SYvyXrt', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1329637593298989064/u2G8WBnp_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/102155267/1606431989', 'label': None}",2020,@EdtheSock Plant-based means what it says... a base of plant stuff and then meat or junk sorta mixed in. So like 70% plant and 30% something else. If it doesn't say vegan its because there's an animal in it lol
"{'username': 'figurativeleigh', 'id': 538391702, 'displayname': 'Leigh Cheri', 'description': ""I build dinosaur rockets and one time I heard a song called baroque and roll and I never thought I'd be able to love anyone as much as that title."", 'rawDescription': ""I build dinosaur rockets and one time I heard a song called baroque and roll and I never thought I'd be able to love anyone as much as that title."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 3, 27, 18, 41, 44, tzinfo=datetime.timezone.utc), 'followersCount': 147, 'friendsCount': 670, 'statusesCount': 15864, 'favouritesCount': 15413, 'listedCount': 1, 'mediaCount': 614, 'location': 'Whimsically slutty', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1416116806536900613/vwgl441T_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/538391702/1444616014', 'label': None}",2020,I would be interested in plant based KFC options if I wasn't 100% sure there was meat in it.
"{'username': 'draggy69', 'id': 701278456349384706, 'displayname': 'Troy Davis', 'description': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'rawDescription': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 2, 21, 5, 33, 7, tzinfo=datetime.timezone.utc), 'followersCount': 204, 'friendsCount': 343, 'statusesCount': 27168, 'favouritesCount': 4607, 'listedCount': 7, 'mediaCount': 289, 'location': 'Erie, PA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/892386886525779969/dmCLazSj_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020,@NicholasDCarter @jeffrey_deering @jan_dutkiewicz @gnrosenberg This is a Soy based product and to answer truthfully yes! With all processed foods whether from meat or plants it is extremely unhealthy for you to consume. You either eat meat or you don't. Creating meat that is fake because you miss it is no answer. It will make you sick.
"{'username': 'draggy69', 'id': 701278456349384706, 'displayname': 'Troy Davis', 'description': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'rawDescription': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 2, 21, 5, 33, 7, tzinfo=datetime.timezone.utc), 'followersCount': 204, 'friendsCount': 343, 'statusesCount': 27168, 'favouritesCount': 4607, 'listedCount': 7, 'mediaCount': 289, 'location': 'Erie, PA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/892386886525779969/dmCLazSj_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020,@brittanyshiv10 @mariemamiii To remove meat from plates on a regular basis and put meat back in it's place as a holiday or special occasion food that will massively reduce demand and use by a shift in government subsidies from meat &amp; dairy to plant based production and innovation. This is a start.
"{'username': 'draggy69', 'id': 701278456349384706, 'displayname': 'Troy Davis', 'description': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'rawDescription': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 2, 21, 5, 33, 7, tzinfo=datetime.timezone.utc), 'followersCount': 204, 'friendsCount': 343, 'statusesCount': 27168, 'favouritesCount': 4607, 'listedCount': 7, 'mediaCount': 289, 'location': 'Erie, PA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/892386886525779969/dmCLazSj_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020,"@brittanyshiv10 @mariemamiii The change I propose on a shift to small local farms is to tip the scales to a more plant based diet in a 70%-30% meat ratio. Using the animals to graze fallow land, revitalize soil with natural waste and permaculture implementation to reduce, stop all chemical sprays."
"{'username': 'draggy69', 'id': 701278456349384706, 'displayname': 'Troy Davis', 'description': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'rawDescription': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 2, 21, 5, 33, 7, tzinfo=datetime.timezone.utc), 'followersCount': 204, 'friendsCount': 343, 'statusesCount': 27168, 'favouritesCount': 4607, 'listedCount': 7, 'mediaCount': 289, 'location': 'Erie, PA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/892386886525779969/dmCLazSj_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020,@veganfuture Crop farming does massive polluting as well. You do not see insects in abundance today because of plant based farming. Birds &amp; pollinators as well as our oceans are in peril due to crop farming. To be totally Vegan is suicide. But so is a meat every day mindset!
"{'username': 'SassyEnviro', 'id': 761639613328941056, 'displayname': 'Hey, I’m Eileen!', 'description': 'she/her/elle passionate about waste reduction, environmental justice and hot sauce connoisseur IG: sassyenvironmentalist Blog Coming Soon', 'rawDescription': 'she/her/elle passionate about waste reduction, environmental justice and hot sauce connoisseur IG: sassyenvironmentalist Blog Coming Soon', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 8, 5, 19, 6, 49, tzinfo=datetime.timezone.utc), 'followersCount': 344, 'friendsCount': 1698, 'statusesCount': 3835, 'favouritesCount': 3556, 'listedCount': 6, 'mediaCount': 138, 'location': 'Mississauga, Ontario', 'protected': False, 'linkUrl': 'http://www.sassyenvironmentalist.com', 'linkTcourl': 'https://t.co/rKnMiGwsk5', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1120674079609110528/UPD_wiSE_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/761639613328941056/1556024578', 'label': None}",2020,Just watched the @gcmovie with my partner and it’s safe to say that it has motivated him to eat more plant based 😍♻️ The part where the doctor compares blood plasma with a meat diet is what did it for him! Im so excited to get on this 7 day challenge.
"{'username': 'TheChaddotc0m', 'id': 23755481, 'displayname': 'Chad Doncsecz 🦍🇸🇰🇸🇮🇺🇸', 'description': '“For I know the plans I have for you, declares the Lord, plans to prosper you and not to harm you, plans to give you hope and a future.” Jeremiah 29:11', 'rawDescription': '“For I know the plans I have for you, declares the Lord, plans to prosper you and not to harm you, plans to give you hope and a future.” Jeremiah 29:11', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 3, 11, 12, 36, 39, tzinfo=datetime.timezone.utc), 'followersCount': 788, 'friendsCount': 3334, 'statusesCount': 24356, 'favouritesCount': 44497, 'listedCount': 9, 'mediaCount': 2046, 'location': 'Northampton, PA', 'protected': False, 'linkUrl': 'http://www.facebook.com/thechaddotc0m', 'linkTcourl': 'https://t.co/nmfrwavdf2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1444054244521304065/MWMIvDkG_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/23755481/1569041560', 'label': None}",2020,@johnwelshtrades They should.. not one one trick pony who only sells “faux meat”.. much more of a selection. Not everyone who eats plant based relies on eating  fake meat
"{'username': 'draggy69', 'id': 701278456349384706, 'displayname': 'Troy Davis', 'description': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'rawDescription': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 2, 21, 5, 33, 7, tzinfo=datetime.timezone.utc), 'followersCount': 204, 'friendsCount': 343, 'statusesCount': 27168, 'favouritesCount': 4607, 'listedCount': 7, 'mediaCount': 289, 'location': 'Erie, PA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/892386886525779969/dmCLazSj_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020,@Christo51167585 Back before travel around the world animals sustained the local diet. From farm raised to locally hunted bush meats amongst the poor. The animals supplemented what was missing in our plant based diets. Cultures the world over ate meat.
"{'username': 'carollykasenumi', 'id': 1514385426, 'displayname': 'Carolly, Now With 100% More Cat', 'description': 'Writer, journalist, trans feminist Bene Gesserit witch. Nonbinary girl. Lesbian. Pronouns: they/them or she/her.', 'rawDescription': 'Writer, journalist, trans feminist Bene Gesserit witch. Nonbinary girl. Lesbian. Pronouns: they/them or she/her.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 6, 13, 20, 39, 10, tzinfo=datetime.timezone.utc), 'followersCount': 554, 'friendsCount': 291, 'statusesCount': 45867, 'favouritesCount': 31897, 'listedCount': 38, 'mediaCount': 2954, 'location': 'Hamilton, Ontario', 'protected': False, 'linkUrl': 'https://www.patreon.com/carolly', 'linkTcourl': 'https://t.co/YrP9OeLBxP', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1295925927319396354/4XP336WZ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1514385426/1593496806', 'label': None}",2020,@outtathisbinary So what you're saying is we're all plant-based meat
"{'username': 'DeuceEllis', 'id': 106280089, 'displayname': 'Deuce Ellis', 'description': 'I woke up ready for war || Cult Classics LLC ❤️💀 #TheCult', 'rawDescription': 'I woke up ready for war || Cult Classics LLC ❤️💀 #TheCult', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 1, 19, 2, 1, 1, tzinfo=datetime.timezone.utc), 'followersCount': 6271, 'friendsCount': 3718, 'statusesCount': 21372, 'favouritesCount': 1665, 'listedCount': 14, 'mediaCount': 1160, 'location': '#TheCult ', 'protected': False, 'linkUrl': 'https://deuceellis.bandcamp.com/album/camo-ellis', 'linkTcourl': 'https://t.co/3URyWyniGH', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1369733910041616386/OKD57i8K_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/106280089/1591069453', 'label': None}",2020,"""You don't eat meat? Well what do you eat?""
Beyond burger, plant based bacon on a pretzel bun + handmade cranberry lemonade c/o sunshineveganeats @ Sunshineveganeats https://t.co/ppv1YZsScW"
"{'username': 'freshcafeerie', 'id': 1073974393758453760, 'displayname': 'FRESHcafeerie', 'description': 'At FRESH, we are all about wholesome good food. Live Healthy. Eat FRESH. Enjoy Life.', 'rawDescription': 'At FRESH, we are all about wholesome good food. Live Healthy. Eat FRESH. Enjoy Life.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 12, 15, 16, 13, 43, tzinfo=datetime.timezone.utc), 'followersCount': 10, 'friendsCount': 50, 'statusesCount': 316, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 309, 'location': 'Erie, PA', 'protected': False, 'linkUrl': 'http://www.freshrestaurants.com', 'linkTcourl': 'https://t.co/Z9GSl8VTED', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1076162167118868480/fu5lMLrh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1073974393758453760/1578885977', 'label': None}",2020,"Plant based protein isn’t just for vegans or vegetarians, everyone can benefit from reducing their meat intake! 
Studies have shown that eating more meatless meals: 
✔ May reduce your risk of diseases like cancer, heart disease and type 2 diabetes 
✔ Helps with weight loss"
"{'username': 'angela_jayne', 'id': 98336807, 'displayname': 'The Flavorful Vegan', 'description': 'Plant-Based Chef! Vegan Nutrition & Health Coach, Foodie and recipe creator. Animal lover, horror movie addict, and photographer.', 'rawDescription': 'Plant-Based Chef! Vegan Nutrition & Health Coach, Foodie and recipe creator. Animal lover, horror movie addict, and photographer.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 12, 21, 9, 40, 24, tzinfo=datetime.timezone.utc), 'followersCount': 782, 'friendsCount': 1534, 'statusesCount': 3988, 'favouritesCount': 306, 'listedCount': 41, 'mediaCount': 338, 'location': 'Virginia, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/722682924072628224/NNYG2avS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/98336807/1493632853', 'label': None}",2020,"Yay for pasta night!! 🤤♥️🌱 If I had to choose one meal that I had to live off of for the rest of my life, it would definitely be Lasagna!! 😏👌 
What would yours be?
.
Plant based meat ground from meatlessfarm, and… https://t.co/ymtiDDqcz8"
"{'username': 'al_exandrea', 'id': 100926837, 'displayname': 'boolprop testingcheatsenabled true', 'description': 'is she or isn’t she?', 'rawDescription': 'is she or isn’t she?', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 1, 1, 7, 17, 22, tzinfo=datetime.timezone.utc), 'followersCount': 1595, 'friendsCount': 401, 'statusesCount': 37412, 'favouritesCount': 92737, 'listedCount': 2, 'mediaCount': 1595, 'location': 'where the light is', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1449061740474507274/Jlx44bcu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/100926837/1630980773', 'label': None}",2020,Some plant based alternatives to meat are so similar to meat that it makes me feel guilty ?? Like am I eating meat or not
"{'username': 'Leadershipfreak', 'id': 105305259, 'displayname': 'Dan Rockwell', 'description': 'My dream is when people see me they think that guy made my life better. Inc Magazine Top 50 Leadership Expert. Top 100 Speaker. contact: dan@leadershipfreak.com', 'rawDescription': 'My dream is when people see me they think that guy made my life better. Inc Magazine Top 50 Leadership Expert. Top 100 Speaker. contact: dan@leadershipfreak.com', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 1, 16, 0, 9, 11, tzinfo=datetime.timezone.utc), 'followersCount': 334299, 'friendsCount': 151876, 'statusesCount': 105642, 'favouritesCount': 8556, 'listedCount': 7161, 'mediaCount': 28391, 'location': 'Pennsylvania, USA', 'protected': False, 'linkUrl': 'http://www.leadershipfreak.blog', 'linkTcourl': 'https://t.co/THgSJ7YzYc', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1217100670093996032/7oK3cYSq_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/105305259/1576576112', 'label': None}",2020,I just ate Burger King’s impossible burger with plant based meat. It was good as far as fast food goes. I’m not sure it is healthier than real meat?
"{'username': 'LindzRiot', 'id': 116622474, 'displayname': 'Lindsay Schoolcraft 🌑', 'description': '🎙Juno Nominated, OMA Award Winning - Singer, Harpist, Pianist, & Songwriter 🎻 Chamber Black Metal band: @antiqvaofficial', 'rawDescription': '🎙Juno Nominated, OMA Award Winning - Singer, Harpist, Pianist, & Songwriter 🎻 Chamber Black Metal band: @antiqvaofficial', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 2, 23, 3, 17, 26, tzinfo=datetime.timezone.utc), 'followersCount': 9641, 'friendsCount': 957, 'statusesCount': 45236, 'favouritesCount': 63388, 'listedCount': 79, 'mediaCount': 1634, 'location': 'Oshawa, Ontario, Canada', 'protected': False, 'linkUrl': 'http://linktr.ee/lindsayschoolcraft', 'linkTcourl': 'https://t.co/eUbjSA9eeD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1398685292840751106/Q4CnaUky_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/116622474/1579179221', 'label': None}",2020,"@EternalRemorse @TheVeganZombie Dogs are omnivores and can fluctuate between the two. Cats get certain key nutrients from meat - including taurine, arachidonic acid, vitamin A and vitamin B12 - that can't be sufficiently obtained from plant-based foods."
"{'username': 'kdcarlson15', 'id': 75946383, 'displayname': 'Seize The Means of TD Production', 'description': 'Posting through it. #WifeGuy #GirlDad #M4A #BLM', 'rawDescription': 'Posting through it. #WifeGuy #GirlDad #M4A #BLM', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 9, 21, 3, 16, 27, tzinfo=datetime.timezone.utc), 'followersCount': 658, 'friendsCount': 1080, 'statusesCount': 41048, 'favouritesCount': 28716, 'listedCount': 19, 'mediaCount': 4275, 'location': 'Purgatory', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1444817142289948672/p9DgpMaP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/75946383/1625446991', 'label': None}",2020,"I am, by no means, trying to cut out meat or go plant based but the Starbucks impossible breakfast sandwich absolutely slaps."
"{'username': 'juxtapoe', 'id': 1335596510, 'displayname': 'jenna • 🦢 (taylor’s version)', 'description': 'trench coat connoisseur and black cat enthusiast Ⓥ || XXIII || dhrtwt || BA in poli•sci; gwu || she/her || 𝓁’𝒶𝓂𝑜𝓊𝓇 𝒹𝑒 𝓂𝒶 𝓋𝒾𝑒: @colinanders22', 'rawDescription': 'trench coat connoisseur and black cat enthusiast Ⓥ || XXIII || dhrtwt || BA in poli•sci; gwu || she/her || 𝓁’𝒶𝓂𝑜𝓊𝓇 𝒹𝑒 𝓂𝒶 𝓋𝒾𝑒: @colinanders22', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 4, 8, 2, 47, 30, tzinfo=datetime.timezone.utc), 'followersCount': 501, 'friendsCount': 247, 'statusesCount': 29541, 'favouritesCount': 129107, 'listedCount': 16, 'mediaCount': 1239, 'location': 'entj || slytherin ||📍midwest', 'protected': False, 'linkUrl': 'http://www.instagram.com/jennaeidenier/', 'linkTcourl': 'https://t.co/E7Aiu1Qede', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1282494411885207552/NEF5UKk2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1335596510/1594613033', 'label': None}",2020,"I’ve been vegan since I was 13; idk the first thing about cooking meat and don’t plan to start for anyone 🤷🏼‍♀️ Honestly it’s also kind of a turn-off when people are so adamantly against eating any plant-based meal even for one night, esp when there isn’t even a mock meat in it. https://t.co/Zx6bQCp3Tu"
"{'username': 'michele_905', 'id': 1154255099021135872, 'displayname': 'Michele', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 7, 25, 5, 0, 35, tzinfo=datetime.timezone.utc), 'followersCount': 3, 'friendsCount': 5, 'statusesCount': 999, 'favouritesCount': 460, 'listedCount': 0, 'mediaCount': 32, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1154258000309362689/3Qvek4qY_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1154255099021135872/1564031528', 'label': None}",2020,@global why are you journalists calling  Trudeau out for his plan to destroy the meat industry.  Finance plant based food.    This is Gates and PETA.   Nutritionist say there full of chemicals    Alberta no  pipeline no beef. He really hates Alberta
"{'username': 'draggy69', 'id': 701278456349384706, 'displayname': 'Troy Davis', 'description': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'rawDescription': 'Climate Change! World War 3! Skyrim! Animal Rights, supporter of plant based diet solutions!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 2, 21, 5, 33, 7, tzinfo=datetime.timezone.utc), 'followersCount': 204, 'friendsCount': 343, 'statusesCount': 27168, 'favouritesCount': 4607, 'listedCount': 7, 'mediaCount': 289, 'location': 'Erie, PA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/892386886525779969/dmCLazSj_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020,"@McBazface @andyswarbs Like a $20. Per pound ground beef. Or $80. For $2lb T-Bone Steak. This will reduce all meat consumption and slow the market demand, shrink farms and train farmers to act in an environmentally sound manner, and drive consumers to a more plant based diet and funds can go to crop-"
